[0001003146ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001003184ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001003212ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001003228ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c57
[0001003348ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001003370ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001003404ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001003422ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001003454ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001003482ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001003496ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001003526ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001003560ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001003580ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c58
[0001003662ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001003680ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001003716ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001003734ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001003764ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001003786ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001003800ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001003838ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001003870ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001003886ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c59
[0001003994ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001004016ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001004048ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001004062ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001004102ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001004120ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001004134ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001004166ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001004194ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001004210ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c5a
[0001004308ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001004326ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001004360ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001004374ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001004414ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001004430ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001004446ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001004480ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001004514ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001004528ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c5b
[0001004624ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001004638ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001004672ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001004688ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001004724ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001004742ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001004760ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001004796ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001004842ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001004858ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c5c
[0001004946ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001004966ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001004998ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001005016ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001005048ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001005066ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001005084ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001005118ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001005152ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001005166ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c5d
[0001005274ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001005292ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001005330ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001005348ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001005378ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001005396ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001005410ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001005448ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001005488ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001005508ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c5e
[0001005602ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001005616ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001005656ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001005676ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001005710ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001005730ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001005752ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001005784ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001005826ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001005840ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c5f
[0001005920ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001005938ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001005980ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001005998ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001006032ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001006050ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001006064ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001006114ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001006148ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001006170ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c60
[0001006240ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001006258ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001006290ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001006308ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001006348ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001006362ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001006376ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001006408ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001006450ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001006464ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c61
[0001006556ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001006580ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001006612ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001006630ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001006664ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001006680ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001006694ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001006728ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001006760ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001006774ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c62
[0001006886ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001006902ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001006934ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001006950ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001006986ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001007004ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001007018ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001007058ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001007088ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001007108ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c63
[0001007222ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001007238ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001007274ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001007288ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001007316ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001007336ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001007360ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001007398ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001007430ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001007450ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c64
[0001007520ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001007542ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001007574ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001007594ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001007628ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001007642ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001007660ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001007696ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001007730ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001007754ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c65
[0001007850ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001007868ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001007904ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001007922ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001007952ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001007968ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001007986ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001008024ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001008056ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001008074ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c66
[0001008176ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001008200ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001008230ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001008250ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001008288ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001008304ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001008340ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001008376ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001008410ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001008428ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c67
[0001008488ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001008508ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001008544ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001008560ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c009008
[0001008600ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001008618ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001008636ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001008666ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001008698ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001008716ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c68
[0001008822ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001008840ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001008868ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001008882ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001008914ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001008932ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001008954ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001008996ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001009032ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001009046ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c69
[0001009146ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001009164ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001009200ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001009216ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001009248ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001009262ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001009280ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001009320ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001009352ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001009368ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c6a
[0001009466ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001009480ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001009514ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001009530ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001009570ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001009584ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001009600ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001009632ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001009680ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001009700ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c6b
[0001009780ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001009796ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001009830ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001009848ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001009894ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001009916ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001009936ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001009972ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001010000ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001010016ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c6c
[0001010096ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001010114ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001010156ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001010172ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001010204ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001010220ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001010238ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001010284ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001010326ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001010342ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c6d
[0001010442ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001010458ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001010492ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001010518ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001010552ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001010566ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001010584ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001010622ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001010664ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001010688ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c6e
[0001010756ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001010776ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001010806ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001010824ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001010856ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001010872ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001010892ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001010926ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001010970ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001010984ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c6f
[0001011074ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001011088ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001011126ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001011158ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001011198ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001011214ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001011232ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001011264ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001011302ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001011316ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c70
[0001011396ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001011414ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001011450ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001011472ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001011510ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001011524ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001011542ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001011574ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001011606ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001011620ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c71
[0001011732ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001011748ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001011776ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001011792ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001011824ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001011838ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001011856ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001011892ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001011924ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001011944ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c72
[0001012040ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001012062ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001012094ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001012116ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001012152ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001012168ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001012182ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001012226ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001012258ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001012272ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c73
[0001012354ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001012374ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001012414ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001012432ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001012470ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001012494ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001012508ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001012542ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001012580ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001012596ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c74
[0001012688ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001012702ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001012732ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001012750ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001012790ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001012806ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001012822ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001012856ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001012892ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001012910ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c75
[0001013016ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001013032ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001013070ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001013090ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001013120ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001013138ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001013154ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001013186ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001013220ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001013238ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c76
[0001013320ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001013344ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001013378ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001013402ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001013440ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001013470ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001013496ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001013526ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001013562ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001013578ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c77
[0001013650ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001013668ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001013710ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001013730ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001013764ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001013780ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001013794ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001013832ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001013860ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001013880ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c78
[0001013968ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001013986ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001014024ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001014040ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001014080ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001014096ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001014114ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001014146ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001014176ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001014194ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c79
[0001014308ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001014326ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001014358ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001014376ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001014416ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001014434ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001014450ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001014484ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001014516ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001014532ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c7a
[0001014610ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001014624ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001014660ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001014676ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001014710ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001014732ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001014746ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001014786ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001014818ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001014834ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c7b
[0001014932ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001014950ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001014978ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001015010ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001015046ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001015060ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001015078ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0001015110ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0001015144ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0001015164ns] mycpu : pc = 1c009004,  reg = 16, val = 00000c7c
[0001015256ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0001015270ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0001015302ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0001015318ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0001015350ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0001015366ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0001015394ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
